cell_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,cell_meta_cluster,cell_meta_cluster_rename
367,0.3150478235791406,0.3548130553702915,0.3360055058529567,0.3685523323010233,0.2824501258823663,0.1958554005184729,0.1784562050072216,0.1981976354650494,0.282951702372798,0.2660326223222905,0.2022121359899672,0.1953355250911624,0.1805137619570377,0.3017883080883847,0.2578967284041021,0.2934381736614715,0.3676965534529487,0.1191716764225735,0.3430850779211122,0.3725362912487025,0.2878430473319581,0.1059062415153357,0.1436212265775994,0.2114068281291169,14,CD8 T cell
368,0.3141275301280176,0.3539175723980731,0.3311410174933972,0.363631030563938,0.2863630410312525,0.2078546669197828,0.1808441192105215,0.1972444345019572,0.284061273638406,0.2588013844953488,0.2069859056825261,0.1937772000142577,0.1966016589259137,0.2985614029272516,0.2581114352587974,0.2921771328591153,0.3614467925506696,0.1103808083354659,0.3372748024145192,0.3639931980987698,0.2810601276936434,0.1201240918919595,0.1454934299579078,0.2114353831244436,14,CD8 T cell
369,0.3054763001632689,0.3499730255850252,0.3215549785740445,0.3565611456037089,0.2873569267317556,0.2187375222392445,0.1763997073199431,0.2015077347457407,0.2901788798850703,0.2554770303956591,0.2201174828244788,0.1953985277517363,0.2104688887880661,0.2981594098521557,0.2500824468534191,0.2823493813449771,0.3495903678832918,0.1270147506261073,0.3286940051145888,0.3549321977584666,0.2777995723793654,0.1314691196626174,0.1569929368772173,0.2136973861757542,14,CD8 T cell
370,0.304281546988302,0.3484727453451318,0.3218214135905345,0.350922786496218,0.2917214206986173,0.2311860791788068,0.1763074869702972,0.2008076934955121,0.2927533656447226,0.2465682741804866,0.2282601905923389,0.1939319690361102,0.2302242919789476,0.2955048954878156,0.2468942431699181,0.2756999933694922,0.3460247657524458,0.121029684838102,0.3238368595157892,0.3477686059845435,0.2712237153625701,0.1462181986060767,0.157857478162373,0.211504205529534,14,CD8 T cell
371,0.2967294213962999,0.3444559979670095,0.3140315721156484,0.3447875585124807,0.2957699186176217,0.2447959592070174,0.1728774498768965,0.2021587556753098,0.2971750283990916,0.2405868537374992,0.2409384418520729,0.1959665661131384,0.2470685203565499,0.2956663167315577,0.2376404992582576,0.2652067725719542,0.3314645732557964,0.1234838996194372,0.3147594440455882,0.3369593379276689,0.2695409570031317,0.1667910797357401,0.1690659547272678,0.2137572371414471,14,CD8 T cell
372,0.3125512090808803,0.3616806754600468,0.294591677852546,0.3561365108970833,0.3105525264706334,0.2629683608396206,0.1665661606525627,0.196482264651448,0.2773392066582859,0.2456299594973212,0.2226986821897654,0.2038917099407133,0.244852770310012,0.2832769142912295,0.2587050065517901,0.2777374078213485,0.3649181910292216,0.1191230319748236,0.3267405262194585,0.3493904477862549,0.2435384490196729,0.1481384349644128,0.1474699049368612,0.1905713756930664,19,Monocyte
373,0.2960517528756739,0.3552906739406554,0.2978074913083751,0.340209722110701,0.300295732371623,0.2533398605307786,0.1715162322666134,0.2096232710113656,0.3093923761615493,0.2664252005900673,0.2466949295619673,0.1979739009294769,0.2463912662275859,0.2944611151574416,0.2251031683179803,0.2669777789376494,0.3010850966599729,0.1616317391542899,0.29891847935892,0.3252146308101586,0.2607936836129661,0.1465500036748917,0.1703118525689705,0.218755384066657,14,CD8 T cell
374,0.2827127658322622,0.3497202026592663,0.2885479945434793,0.3475782487415862,0.295899138147222,0.2459404444448163,0.1638713534040462,0.2117366648661555,0.2996928431189362,0.2427651949947115,0.2491555837452471,0.2068465032000246,0.2301068266852258,0.3000469928655699,0.2334057651273311,0.2639195886179467,0.319718127975495,0.1939780729596041,0.3115022910555384,0.3369259181724837,0.2683723554503238,0.1380975134068547,0.1828122707471281,0.2134024736653669,14,CD8 T cell
375,0.2654182495060749,0.3522371173288954,0.2786415464072763,0.3347392573315668,0.3001432741365905,0.2647938184124664,0.1599211074380634,0.2219572136764185,0.3173147266066152,0.2440154996484902,0.2973041959074133,0.2152003093769458,0.2531995833519448,0.2982368833587903,0.205804469110763,0.2419756843426654,0.2785461569514534,0.2515432479021429,0.2827581795807958,0.3197143277525446,0.2681828389529858,0.127684426213363,0.2012925858694073,0.2156091991270882,6,Antigen presenting cell
376,0.2674146160060088,0.3463366516117852,0.2772793381966506,0.3433613821512199,0.2857608110589034,0.235387179893231,0.1618590846471299,0.2188219065070032,0.299410148279255,0.2390587630846987,0.2542128838541572,0.2135457074810181,0.2098877868245994,0.2996656480371681,0.2418183551918716,0.2642523000121703,0.3325551048211109,0.2741641860174051,0.3152392972886448,0.3417638362150402,0.265396134777851,0.107903557468707,0.1859334405513631,0.2105826623332971,6,Antigen presenting cell
377,0.25004509522188,0.3331347699426156,0.2632227886441228,0.334939435767461,0.2767428305932741,0.2258570495335966,0.1490084968727851,0.2120020815657765,0.2900846439107067,0.2204157779511409,0.2474182439011043,0.2211315422720653,0.2022864337241684,0.3088810353490547,0.2444836423271067,0.2438316246151176,0.3496664955108575,0.2836137012583959,0.3278631523884314,0.3394077629806118,0.278596540026081,0.1695449280716828,0.2083677643227298,0.2206023683049899,2,Fibroblast
378,0.2492855306967172,0.3441229161695592,0.2680946191466115,0.3385055136501383,0.2811279086271575,0.2314534183443967,0.153078194855169,0.2258981143467201,0.3001248947619291,0.2243183587994407,0.2656405218820235,0.2217308120553148,0.1997175337692013,0.300097401690569,0.2451643468080152,0.2531130530940923,0.3507350041771297,0.3641010154051669,0.3200326314930705,0.3489490764570841,0.260847241151901,0.08900692462509,0.1887886725793389,0.2035586884061599,6,Antigen presenting cell
379,0.2785463094656068,0.3394917746906304,0.3148220013259409,0.320404093018805,0.2813484301166238,0.2477130946436557,0.1559171197301774,0.2383464929138033,0.3484959378842573,0.2585061325237242,0.2814151547288598,0.21423084920802,0.2175775001378521,0.3023271141931586,0.198712234297742,0.2326535950708287,0.2758873753547847,0.3254646973095374,0.2786381733156113,0.3072185729370852,0.2646837232834594,0.1003046906405452,0.2159961861528278,0.2136671193387802,14,CD8 T cell
380,0.2449489947663889,0.3487843135992183,0.2598256150352314,0.3269846248155981,0.2920087026480957,0.2642467386918909,0.1513227994983346,0.2323109237222365,0.3228756027806195,0.2378032216963885,0.2974688587805482,0.2189606825514117,0.2344765554000273,0.2987303033273836,0.2162735212881653,0.2353220785280883,0.3065261078180081,0.3509484359784969,0.2902334494777911,0.3172551041596043,0.2571880869183339,0.0995763092636769,0.2104749585600248,0.2104589938017818,6,Antigen presenting cell
381,0.3482996258772166,0.3672353457756495,0.3953962162366004,0.3943011827450719,0.2740067351161857,0.1409968352902867,0.196310407422304,0.1855027845146411,0.274925866009375,0.288389774429212,0.1584158089072874,0.1872897875178767,0.1193818400683702,0.3052666460393133,0.2775644229289044,0.3138319726746266,0.4151930578490997,0.0679064732595429,0.37076161587573,0.4094157449880879,0.3132397158700444,0.0492431372763734,0.0960793673366634,0.2073717172639375,14,CD8 T cell
382,0.3452301503487757,0.366606509695613,0.3854959055806565,0.3895964468357737,0.2731946851982127,0.1454143210267009,0.1940169155288537,0.1889769280296026,0.2761094460258623,0.2897129575896907,0.1620820784493312,0.1883437326499039,0.1238970821683311,0.3054587332334204,0.2744091118286827,0.3131107484778221,0.4067540778846639,0.0763084901877076,0.3667296396646945,0.4038259360815169,0.3101280250788245,0.0554440133583801,0.1045272668511831,0.2093979465267368,14,CD8 T cell
383,0.3410196905184172,0.3638625114662492,0.3836412064354507,0.3873125978082822,0.2764094302639542,0.1549207152542682,0.1928174589132865,0.1878371053221379,0.2775569495147793,0.2820455813190533,0.1690078268199659,0.1882428305175497,0.1361895133834749,0.3038203519730416,0.273007788435702,0.307821783157559,0.4052220612924456,0.0761034427730289,0.3637365098249896,0.3998556661566871,0.3069055273417163,0.0653278493826652,0.1062286257200001,0.2082773783303226,14,CD8 T cell
384,0.3342578065127787,0.3613620065353135,0.3713843392022227,0.3818788288370449,0.2773953464764735,0.1646157811060288,0.1891281708325067,0.190513463925236,0.279044151555529,0.2773588049431484,0.1768509292444691,0.1899750831350344,0.1467944508067846,0.3038341958896307,0.2688419008221464,0.3041655387624815,0.3947721519609912,0.0872339051976868,0.3584802117028273,0.3925211891512982,0.3026680587352013,0.0774292978343461,0.1168868443195668,0.2101067547068708,14,CD8 T cell
385,0.3310708892162848,0.3596106227373054,0.3669396952224296,0.3776214607788628,0.2796564495602149,0.1744337481312698,0.1875401013288309,0.191469941237813,0.2817532398290803,0.2732058224118765,0.1839836132861914,0.189735043706204,0.1594270652529714,0.3019020825640537,0.2663138577770977,0.2996273410531367,0.3904206066625881,0.08898175719541,0.3538032618471068,0.3865224232074749,0.2978491689369256,0.0869794726164176,0.1205623712336078,0.2093579096298677,14,CD8 T cell
386,0.325973252754656,0.356775602698264,0.3598499950890353,0.3720611556726384,0.2819173522821405,0.1859323697192688,0.1854212952545477,0.1925827283830429,0.2842767394537944,0.2689840804496213,0.19263677206628,0.1897593256443471,0.174035447749978,0.3000279377695986,0.2630417365465121,0.2942855923305086,0.3839317154187404,0.0929450098397599,0.3480240059878803,0.3787442787631306,0.2925495997394527,0.0998155693724731,0.1266583481019263,0.2094504620486872,14,CD8 T cell
387,0.3211201914296537,0.3539198906195668,0.3534210183175437,0.3667290147323854,0.2838762037895738,0.1965930654504916,0.1834083986983008,0.1938707495904756,0.2870257374916476,0.2646095865061088,0.2009299704392176,0.1897938000263357,0.1876452939428279,0.2983978736352916,0.2598367190074229,0.2891713399199306,0.3776407656543696,0.0964082627910493,0.3424909212767844,0.3714431346348693,0.2878929214062014,0.1117987341313214,0.132718847016383,0.2097530033307262,14,CD8 T cell
388,0.3161847208992819,0.3510418693274457,0.3468842253406223,0.3614633318944555,0.2861455193141758,0.2077974082496747,0.1810637273901629,0.1951451214909525,0.2894286238058919,0.260005027163974,0.209320562636786,0.189986243045983,0.2016845521273339,0.2965838330358029,0.2569286208201565,0.2837089530730951,0.3723904453579519,0.1000747156761307,0.3373040075305576,0.3643473251210267,0.2827555424642753,0.1239424944428371,0.1383706324370823,0.2093664923565275,14,CD8 T cell
389,0.3113690541819179,0.3483145428658878,0.340242670594155,0.3562577096157839,0.2884585517646621,0.2190964101760151,0.178908849792705,0.1964412137282889,0.2920313681203829,0.2545787692707306,0.2176349744360939,0.1901162888915532,0.2159533910249761,0.2950027429891846,0.2538325567094003,0.2783333734355391,0.3664354834758588,0.1029136646351509,0.33198845873065,0.3569995772385649,0.2776812392094004,0.1367389999712454,0.1442906500874015,0.20920815215353,14,CD8 T cell
390,0.3051786561699293,0.3443617959034648,0.332740443780699,0.3492203972263945,0.2910221768251532,0.2331088130670321,0.1761378738280513,0.1980288805047213,0.2956356513035575,0.2486993115264085,0.228301389579999,0.1899436570889081,0.2339129505316435,0.2927127454712056,0.2500502283251121,0.2712656705010192,0.3598649081419433,0.1066683419747122,0.3252065084995161,0.3477478426940154,0.2714191226976675,0.1527535288830394,0.1514068342086688,0.2090892681283868,14,CD8 T cell
391,0.2990570952668538,0.3408951024271555,0.3249594475663514,0.342910679329079,0.2933465594846917,0.2455479291007166,0.1734465459047212,0.199708000669815,0.2986257850473512,0.2429949970653912,0.2380155353774174,0.1903573292172995,0.2495685113900065,0.2911534150755837,0.2462087931517156,0.2649157316159568,0.3528078380012784,0.1117639449231441,0.3190977054867841,0.3393445017801392,0.2660296548601558,0.1671252906537297,0.1587852257726505,0.2092105972473104,14,CD8 T cell
392,0.2909708941548734,0.3423229656116395,0.3143101549687123,0.3411700580903056,0.2935680642085926,0.2482787304405083,0.1701439511858974,0.2044263549382179,0.3013140049353627,0.2423261292852007,0.2472459493743979,0.1952890372832668,0.2472059463481185,0.292329584109319,0.2415774312578225,0.2608941344007819,0.3446217190273055,0.1468870821776317,0.3145668529877038,0.3365881344438219,0.2651492868053398,0.1568549445148748,0.1667387973877746,0.2093541320135986,14,CD8 T cell
393,0.2847448664639216,0.3438833970413862,0.3050658825378148,0.3408408474257802,0.2937730451199691,0.2487954690022596,0.167492226011537,0.2081962291891223,0.3023133545531673,0.2410755489693578,0.2527452281374976,0.1999038941056596,0.2430608334044317,0.2944345188911565,0.2376878319773035,0.2588962578547995,0.336803529501722,0.1744521635542686,0.3119753910174478,0.3353698731453858,0.2654725070520441,0.1484783458746969,0.1738092171696729,0.2102705888896429,14,CD8 T cell
394,0.2775311173763908,0.3441821036583444,0.2975736082467384,0.3389825028109335,0.2925236845840996,0.2497955235007607,0.1646188676538919,0.2121529131898843,0.3049811842069167,0.2414913322322334,0.2592212890851766,0.2031886716719224,0.2392377094555711,0.2949288368668935,0.2357564999391761,0.2553079099818199,0.3350229884385117,0.2070886027850088,0.3096265161594791,0.3334217097912562,0.2641868273376906,0.1385913668986702,0.1791913123404821,0.2097497868304171,14,CD8 T cell
395,0.2719715353964169,0.3463717221990738,0.286691276731847,0.3398787084897716,0.2930533160466208,0.2511571084945571,0.160907781194064,0.2159656075290867,0.3063198286724932,0.2410776077893222,0.262790120091009,0.2076579828031254,0.2336650578605437,0.2966876850427602,0.2329941077922739,0.2536296936122895,0.328791711269411,0.2361325530855776,0.3077150360395519,0.3320787408426882,0.2635579240226678,0.1294066515892861,0.1859695204504865,0.2099111248969311,6,Antigen presenting cell
396,0.2619136977562682,0.3449671017519888,0.2809379433494555,0.333430640854299,0.2918527064974767,0.2562432454838786,0.1585481589783391,0.2209941017906473,0.3123105923943525,0.2384894694178183,0.2762860056692132,0.2101191805934065,0.237405301990152,0.2963811224881774,0.2285045393120441,0.2457432569926101,0.3255801341420943,0.2719458091426306,0.3019596915828831,0.3264633131146409,0.2608484052951534,0.1221645495161834,0.1931743942789206,0.2094616093068946,6,Antigen presenting cell
397,0.2599007577467312,0.3500314733189942,0.2700919387322252,0.3365688754209858,0.2952471685837578,0.2589512969618306,0.1563246367911942,0.2247265752894361,0.3137597192448649,0.2404379692150257,0.2824601884844608,0.2160150061933297,0.2353163591777806,0.2988281285236958,0.2203684496599832,0.2459895047463668,0.3057714258613862,0.2880482678540185,0.295610848940601,0.3245608996477265,0.2620430107031671,0.1128630776708281,0.200234205263882,0.2115298374912261,6,Antigen presenting cell
398,0.2521529129517748,0.3457702807271345,0.2703497358093288,0.3300421808888603,0.2910494794486522,0.2595788451328225,0.1548909600454692,0.2264898989539209,0.3162401215619301,0.2371409717905591,0.2864777704646143,0.2145749218575462,0.2350982095499303,0.2968307617214641,0.2252090430001496,0.24032939674331,0.3219467777620195,0.3153178708974539,0.2979854833718801,0.3229619387362934,0.2580692390708539,0.1097620152458182,0.2006638320184502,0.2085235632238425,6,Antigen presenting cell
399,0.2441677410552409,0.3448976980483597,0.2634840935473457,0.3318860034864035,0.2846468230310668,0.2461110062652,0.1516725547275015,0.2298010638145497,0.310744534250877,0.2285036432743997,0.2819633911082442,0.2208512326645994,0.2148163564898428,0.2989147889324035,0.2339639846028474,0.2430092559225242,0.3362602194490148,0.3694009977270159,0.3074066771413108,0.3346485015870116,0.2580075362062288,0.0914690545009042,0.1991110233331103,0.2053189166228531,6,Antigen presenting cell
400,0.2382322981010531,0.3453219482401757,0.2586774925236745,0.3242084028843075,0.28911258029456,0.2638120472641323,0.15066667083126,0.2341181110750362,0.3228515578463063,0.235337945754679,0.3017982697743134,0.2194644563038058,0.2334277731199893,0.297313957050058,0.2201293546841434,0.2319440913539794,0.3174358515682122,0.37241442656774,0.2917938809123286,0.3173736542235385,0.2550230658998578,0.0939571207377363,0.2111128609043925,0.2079564635481979,6,Antigen presenting cell
